CEP;CHAVE;UF;TIPO;Tipo_Acento;TITULO;Titulo_acento;PREPOSICAO;NOME;Nome_Acento;BAIRRO1;Bairro1_Acento;BAIRRO2;LIMINFPAR;LIMINFIMPA;LIMSUPPAR;LIMSUPIMPA;FLAGS;LADOS
05065903;01000;SP;R;R;;;;EMILIO GOELDI;EMÍLIO GOELDI;LAPA DE BAIXO;LAPA DE BAIXO;;271;271;271;271;6;34
02088900;01000;SP;AV;AV;GAL;GAL;;ATALIBA LEONEL;ATALIBA LEONEL;CARANDIRU;CARANDIRU;;656;656;656;656;6;34
05350901;01000;SP;AV;AV;;;;ESCOLA POLITECNICA;ESCOLA POLITÉCNICA;JAGUARE;JAGUARÉ;;760;760;760;760;6;34
01411902;01000;SP;R;R;PADRE;PADRE;;JOAO MANUEL;JOÃO MANUEL;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;755;755;755;755;6;34
03031902;01000;SP;R;R;;;;TIERS;TIERS;CANINDE;CANINDÉ;;550;550;550;550;6;34
05112901;01000;SP;VIA;VIA;;;;ANHANGUERA;ANHANGÜERA;VILA MARIA EUGENIA;VILA MARIA EUGE;;15;15;15;15;6;34
01017906;01000;SP;AV;AV;;;;RANGEL PESTANA;RANGEL PESTANA;SE;SÉ;;315;315;315;315;6;34
05686903;01000;SP;R;R;;;;FRANCISCO TRAMONTANO;FRANCISCO TRAMONTANO;REAL PARQUE;REAL PARQUE;;117;117;117;117;6;34
03168900;01000;SP;R;R;;;DOS;TRILHOS;TRILHOS;MOOCA;MOOCA;;866;866;866;866;6;34
01254902;01000;SP;AV;AV;PROF;PROF;;ALFONSO BOVERO;ALFONSO BOVERO;SUMARE;SUMARÉ;;52;52;52;52;6;34
05401912;01000;SP;AV;AV;;;;REBOUCAS;REBOUÇAS;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;3007;3007;3007;3007;6;34
04795915;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;VILA ALMEIDA;VILA ALMEIDA;;22002;22002;22002;22002;6;34
04726901;01000;SP;AV;AV;;;;JOAO CARLOS DA SILVA BORGES;JOÃO CARLOS DA SILVA BORGES;VILA CRUZEIRO;VILA CRUZEIRO;;1240;1240;1240;1240;6;34
02063903;01000;SP;AV;AV;;;;MORVAN DIAS DE FIGUEIREDO;MORVAN DIAS DE FIGUEIREDO;VILA GUILHERME;VILA GUILHERME;;3535;3535;3535;3535;6;34
04101903;01000;SP;R;R;;;;VERGUEIRO;VERGUEIRO;PARAISO;PARAÍSO;;1759;1759;1759;1759;6;34
03122902;01000;SP;R;R;DOM;DOM;;JOAQUIM DE MELO;JOAQUIM DE MELO;PARQUE DA MOOCA;PARQUE DA MOOCA;;162;162;162;162;6;34
04583916;01000;SP;AV;AV;DR;DR;;CHUCRI ZAIDAN;CHUCRI ZAIDAN;VILA CORDEIRO;VILA CORDEIRO;;246;246;246;246;6;34
01333909;01000;SP;R;R;;;;CINCINATO BRAGA;CINCINATO BRAGA;BELA VISTA;BELA VISTA;;59;59;59;59;6;34
02515900;01000;SP;R;R;;;;MARAMBAIA;MARAMBAIA;CASA VERDE;CASA VERDE;;435;435;435;435;6;34
05113901;01000;SP;VIA;VIA;;;;ANHANGUERA;ANHANGÜERA;CHACARA SAO JOAO;CHÁCARA SÃO JOÃ;;17;17;17;17;6;34
05157900;01000;SP;AV;AV;JORN;JORN;;PAULO ZINGG;PAULO ZINGG;VILA JARAGUA;VILA JARAGUÁ;;432;432;432;432;6;34
02598900;01000;SP;AV;AV;ENG;ENG;;CAETANO ALVARES;CAETANO ÁLVARES;LIMAO;LIMÃO;;55;55;55;55;6;34
02710900;01000;SP;AV;AV;PROF;PROF;;CELESTINO BOURROUL;CELESTINO BOURROUL;JARDIM PEREIRA LEITE;JARDIM PEREIRA;;100;100;100;100;6;34
04553903;01000;SP;AV;AV;;;DOS;BANDEIRANTES;BANDEIRANTES;VILA OLIMPIA;VILA OLÍMPIA;;2829;2829;2829;2829;6;34
05345904;01000;SP;R;R;SANTO;SANTO;;EURILO;EURILO;JAGUARE;JAGUARÉ;;62;62;62;62;6;34
01141900;01000;SP;AV;AV;;;;ANTARTICA;ANTÁRTICA;VARZEA DA BARRA FUNDA;VÁRZEA DA BARRA;;214;214;214;214;6;34
04122900;01000;SP;R;R;SANTA;SANTA;;CRUZ;CRUZ;VILA MARIANA;VILA MARIANA;;237;237;237;237;6;34
02177900;01000;SP;AV;AV;TEN;TEN;;AMARO FELICISSIMO DA SILVEIRA;AMARO FELICÍSSIMO DA SILVEIRA;PARQUE NOVO MUNDO;PARQUE NOVO MUN;;1443;1443;1443;1443;6;34
03190901;01000;SP;R;R;;;;ATALAIA VELHA;ATALAIA VELHA;ALTO DA MOOCA;ALTO DA MOOCA;;117;117;117;117;6;34
01234905;01000;SP;AV;AV;;;;PACAEMBU;PACAEMBU;PACAEMBU;PACAEMBU;;904;904;904;904;6;34
04565901;01000;SP;R;R;;;;FLORIDA;FLÓRIDA;CIDADE MONCOES;CIDADE MONÇÕES;;971;971;971;971;6;34
04566904;01000;SP;R;R;;;;MICHIGAN;MICHIGAN;CIDADE MONCOES;CIDADE MONÇÕES;;166;166;166;166;6;34
03118901;01000;SP;R;R;;;;DIAS LEME;DIAS LEME;MOOCA;MOOCA;;284;284;284;284;6;34
04723901;01000;SP;AV;AV;;;;JOAO DIAS;JOÃO DIAS;SANTO AMARO;SANTO AMARO;;2319;2319;2319;2319;6;34
05323903;01000;SP;AV;AV;PRES;PRES;;ALTINO;ALTINO;JAGUARE;JAGUARÉ;;2468;2468;2468;2468;6;34
03165901;01000;SP;R;R;;;DA;MOOCA;MOOCA;MOOCA;MOOCA;;4214;4214;4214;4214;6;34
05576901;01000;SP;RODOVIA;RODOVIA;;;;RAPOSO TAVARES;RAPOSO TAVARES;JARDIM MARIA LUIZA;JARDIM MARIA LU;;14;14;14;14;6;34
04117900;01000;SP;R;R;DR;DR;;PINTO FERRAZ;PINTO FERRAZ;VILA MARIANA;VILA MARIANA;;183;183;183;183;6;34
01407900;01000;SP;AV;AV;;;;9 DE JULHO;9 DE JULHO;JARDIM PAULISTA;JARDIM PAULISTA;;3939;3939;3939;3939;6;34
05036900;01000;SP;R;R;;;;CENNO SBRIGHI;CENNO SBRIGHI;AGUA BRANCA;ÁGUA BRANCA;;378;378;378;378;6;34
01311941;01000;SP;AV;AV;;;;PAULISTA;PAULISTA;BELA VISTA;BELA VISTA;;807;807;807;807;6;34
01259900;01000;SP;R;R;;;;BRUXELAS;BRUXELAS;SUMARE;SUMARÉ;;233;233;233;233;6;34
05468902;01000;SP;R;R;;;;PIO XI;PIO XI;ALTO DE PINHEIROS;ALTO DE PINHEIR;;1587;1587;1587;1587;6;34
01323900;01000;SP;R;R;MAESTRO;MAESTRO;;CARDIM;CARDIM;BELA VISTA;BELA VISTA;;769;769;769;769;6;34
05014901;01000;SP;R;R;;;;MONTE ALEGRE;MONTE ALEGRE;PERDIZES;PERDIZES;;984;984;984;984;6;34
01202901;01000;SP;AL;AL;BARAO;BARÃO;;DE LIMEIRA;DE LIMEIRA;CAMPOS ELISEOS;CAMPOS ELÍSEOS;;477;477;477;477;6;34
01409901;01000;SP;R;R;;;;PEIXOTO GOMIDE;PEIXOTO GOMIDE;JARDIM PAULISTA;JARDIM PAULISTA;;209;209;209;209;6;34
05401910;01000;SP;AV;AV;;;;REBOUCAS;REBOUÇAS;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;2531;2531;2531;2531;6;34
05403908;01000;SP;R;R;DR;DR;;OVIDIO PIRES DE CAMPOS;OVÍDIO PIRES DE CAMPOS;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;171;171;171;171;6;34
03040901;01000;SP;R;R;;;;AZEVEDO JR;AZEVEDO JR;BRAS;BRÁS;;185;185;185;185;6;34
05352903;01000;SP;AV;AV;;;;MARTIN LUTHER KING;MARTIN LUTHER KING;VILA SAO FRANCISCO;VILA SÃO FRANCI;;2386;2386;2386;2386;6;34
05352905;01000;SP;R;R;DR;DR;;AIRES MARTINS TORRES;AIRES MARTINS TORRES;VILA SAO FRANCISCO;VILA SÃO FRANCI;;205;205;205;205;6;34
01213900;01000;SP;R;R;GAL;GAL;;OSORIO;OSÓRIO;SANTA EFIGENIA;SANTA EFIGÊNIA;;590;590;590;590;6;34
04710902;01000;SP;R;R;DR;DR;;JOSE AUREO BUSTAMANTE;JOSÉ ÁUREO BUSTAMANTE;VILA UNIAO;VILA UNIÃO;;301;301;301;301;6;34
04795916;01000;SP;AV;AV;;;DAS;NACOES UNIDAS;NAÇÕES UNIDAS;VILA ALMEIDA;VILA ALMEIDA;;22428;22428;22428;22428;6;34
05804902;01000;SP;AV;AV;;;;MARIA COELHO AGUIAR;MARIA COELHO AGUIAR;JARDIM SAO LUIS;JARDIM SÃO LUÍS;;215;215;215;215;6;34
04506902;01000;SP;R;R;;;;FRUTAS DE SANTO AMARO;FRUTAS DE SANTO AMARO;VILA NOVA CONCEICAO;VILA NOVA CONCE;;960;960;960;960;6;34
04022901;01000;SP;R;R;;;;ESTADO DE ISRAEL;ESTADO DE ISRAEL;VILA CLEMENTINO;VILA CLEMENTINO;;975;975;975;975;6;34
04115900;01000;SP;R;R;;;;RODRIGO VIEIRA;RODRIGO VIEIRA;JARDIM VILA MARIANA;JARDIM VILA MAR;;67;67;67;67;6;34
02029901;01000;SP;AV;AV;;;;ZAKI NARCHI;ZAKI NARCHI;CARANDIRU;CARANDIRU;;1369;1369;1369;1369;6;34
02017902;01000;SP;R;R;;;;ALFREDO PUJOL;ALFREDO PUJOL;SANTANA;SANTANA;;1102;1102;1102;1102;6;34
04696917;01000;SP;AV;AV;;;;OCTALLES MARCONDES FERREIRA;OCTALLES MARCONDES FERREIRA;JURUBATUBA;JURUBATUBA;;338;338;338;338;6;34
05520901;01000;SP;AV;AV;PROF;PROF;;FRANCISCO MORATO;FRANCISCO MORATO;VILA SONIA;VILA SÔNIA;;4340;4340;4340;4340;6;34
04696919;01000;SP;R;R;;;;MOACIR PADILHA;MOACIR PADILHA;JURUBATUBA;JURUBATUBA;;85;85;85;85;6;34
01155901;01000;SP;R;R;DONA;DONA;;ELISA;ELISA;BARRA FUNDA;BARRA FUNDA;;150;150;150;150;6;34
03033901;01000;SP;AV;AV;;;;CRUZEIRO DO SUL;CRUZEIRO DO SUL;CANINDE;CANINDÉ;;260;260;260;260;6;34
04717908;01000;SP;R;R;;;;ALEXANDRE DUMAS;ALEXANDRE DUMAS;CHACARA SANTO ANTONIO;CHÁCARA SANTO A;;2420;2420;2420;2420;6;34
05641900;01000;SP;R;R;MAL;MAL;;HASTINFILO DE MOURA;HASTINFILO DE MOURA;VILA SUZANA;VILA SUZANA;;338;338;338;338;6;34
01205905;01000;SP;AV;AV;;;;RIO BRANCO;RIO BRANCO;CAMPOS ELISEOS;CAMPOS ELÍSEOS;;1489;1489;1489;1489;6;34
04523902;01000;SP;AL;AL;;;;JAUAPERI;JAUAPERI;INDIANOPOLIS;INDIANÓPOLIS;;299;299;299;299;6;34
05403905;01000;SP;R;R;DR;DR;;OVIDIO PIRES DE CAMPOS;OVÍDIO PIRES DE CAMPOS;CERQUEIRA CESAR;CERQUEIRA CÉSAR;;225;225;225;225;6;34
